,Brewery,Address,City,State,ZIP Code
6689,Tattered Flag Brewery,1 S Union St,Middletown,PA,17057
6690,Taylor House Brewing Co,76 Lehigh St,Catasauqua,PA,18032
6691,Ten7 Brewing Company,510 Beaver St,North Wales,PA,19454
6692,The Brewery At Hershey,598 Schoolhouse Rd,Middletown,PA,17057
6693,"The Brewery Böser Geist Brewing Co., LLC",1250 Simon Blvd Unit K100,Easton,PA,18042
6694,The Harmony Inn,230 Mercer St,Harmony,PA,16037
6695,The Millworks Brewery,340 Verbeke St,Harrisburg,PA,17102
6696,The North Slope Brewing Company,2439 Sr 309 Hwy,Dallas,PA,18612
6697,The Other Farm & Forge,128 E Philadelphia Ave Ste 1,Boyertown,PA,19512
6698,The Proper Brewing Company,117 W Broad St,Quakertown,PA,18951
6699,The Vegetable Hunter,614 N 2nd St,Harrisburg,PA,17101
6700,The Ways Restaurant and Brewery,,Glenside,PA,19038
6701,Thirsty Farmer Brew Works,290 Cashtown Road,Biglerville,PA,17307
6702,Timber Creek Tap & Table,11191 Highline Dr,Meadville,PA,16335
6703,Tin Lizard Brewing Co,1000 W Lancaster Ave,Bryn Mawr,PA,19010
6704,Tired Hands Brewing Co,16 Ardmore Ave,Ardmore,PA,19003
6705,Tired Hands Brewing Co,35 S Cricket Ter,Ardmore,PA,19003
6706,Tower Hill Brewery,237 W Butler Ave,Chalfont,PA,18914
6707,Trails to Ales Brewery,1270 Liberty St.,Franklin,PA,16323
6708,Triple Bottom Brewing Company,,Philadelphia,PA,19123
6709,Triumph Brewing Co of New Hope,400 Union Square Dr,New Hope,PA,18938
6710,Troegs Brewing Co,200 E Hershey Park Dr,Hershey,PA,17033
6711,Trolley Barn Brewery,,Quakertown,PA,18951
6712,Tuned Up Brewing Company,135 N Main St,Spring City,PA,19475
6713,Turkey Hill Brewing Co Pub,991 Central Rd,Bloomsburg,PA,17815
6714,Twisted Bine Beer Co.,93 E Main St,Mount Joy,PA,17552
6715,Two Rivers Brewing Co,542 Northampton St,Easton,PA,18042
6716,Union Barrel Works,6 N Reamstown Rd,Stevens,PA,17578
6717,Urban Village Brewing Company,1001 N 2nd St,Philadelphia,PA,19123
6718,Vault Brewing Co,10 S Main St,Morrisville,PA,19067
6719,Victory Brewing Co,3127 Lower Valley Rd,Parkesburg,PA,19365
6720,Victory Brewing Co,420 Acorn Ln,Downingtown,PA,19335
6721,Victory Brewing Co,650 W Cypress St Ste 1,Kennett Square,PA,19348
6722,Voodoo Brewing Co,215 1/2 Arch St,Meadville,PA,16335
6723,Voodoo Brewing Production Facility,834 Bessemer St,Meadville,PA,16335
6724,Wacker Brewing Co,417 W Grant St,Lancaster,PA,17603
6725,Wallenpaupack Brewing Company,73 Welwood Ave,Hawley,PA,18428
6726,War Streets Brewery,902 Western Ave,Pittsburgh,PA,15233
6727,Warehouse Gourmet Bistro & Brew Pub,7 Pennsylvania Ave,Hanover,PA,17331
6728,Warwick Farm Brewing,,Jamison,PA,18929
6729,Washington Brewing Co,28 E Maiden St,Washington,PA,15301
6730,Well Crafted Beer Company,310 Madison St Ste B100,Lansdale,PA,19446
6731,Wellsboro House,34 Charleston St,Wellsboro,PA,16901
6732,Western Pennsylvania Brewing Co,119 Jefferson St,Latrobe,PA,15650
6733,Weyerbacher Brewing Co,905 Line St Ste G,Easton,PA,18042
6734,Whitehorse Brewing LLC,824 Diamond St,Berlin,PA,15530
6735,Wissahickon Brewing Company,3705 W School House Ln,Philadelphia,PA,19129
6736,Wolf Brewing Company,,Harrisburg,PA,17112
6737,Workhorse Brewing Co,250 King Manor Dr,King Of Prussia,PA,19406
6738,Wrong Crowd Beer Company,944 E Haverford Ave,Bryn Mawr,PA,19010
6739,Wyndridge Farm Brewing,885 S Pleasant Ave,Dallastown,PA,17313
6740,Yards Brewing Co,500 SPRING GARDEN ST,Philadelphia,PA,19123
6741,Yellow Bridge Brewing Co.,2266 Route 66,Delmont,PA,15626
6742,Yergey Brewing,518B Bank St,Emmaus,PA,18049
6743,Yorkholo Brewing Co,19 N Main St,Mansfield,PA,16933
6744,Zeroday Brewing Company,250 Reily St Ste 103,Harrisburg,PA,17102
6745,84 Aleworks Brewing & Tavern,15 Canal St,Westerly,RI,02891
6746,Apponaug Brewing,334 Knright Street,Warwick,RI,02886
6747,Beer On Earth,6670 Post Rd,North Kingstown,RI,02852
6748,Buttonwoods Brewery,530 Wellington Ave Ste 22,Cranston,RI,02910
6749,Coddington Brewing Co,210 Coddington Hwy,Middletown,RI,02842
6750,Crooked Current Brewery,560 Mineral Spring Ave Ste 2-112,Pawtucket,RI,02860
6751,Foolproof Brewing Company,241 Grotto Ave,Pawtucket,RI,02860
6752,Grey Sail Brewing Co. LLC,63 Canal St,Westerly,RI,02891
6753,Isle Brewers Guild,461 Main St,Pawtucket,RI,02860
6754,LineSider Brewing Company,1485 South County Trail Ste 201,East Greenwich,RI,02818
6755,Long Live Beerworks,425 W Fountain St Unit 104,Providence,RI,02903
6756,Mohegan Cafe and Brewery,213 Water St,Block Island,RI,02807
6757,Narragansett Brewing Co,461 Main St,Pawtucket,RI,02860
6758,Newport Craft Brewing and Distilling,293 JT Connell Hwy,Newport,RI,02840
6759,Proclamation Ale Company,298 Kilvert Street,Warwick,RI,02886
6760,Providence Brewing Company,1920 Mineral Spring Avenue Unit 11,Providence,RI,02904
6761,Ragged Island Brewing Company,200 High Point Ave Unit B6,Portsmouth ,RI,02871
6762,Ravenous Brewing Company,840 Cumberland Hill Rd,Woonsocket,RI,02895
6763,Revival Brewing,505 Atwood Ave,Cranston,RI,02920
6764,"Shaidzon Beer Company, LLC",141 Fairgrounds Rd.,West Kingston,RI,02892
6765,Smug Brewing,100 Carver St,Pawtucket,RI,02860
6766,Sons of Liberty Beer & Spirits Co.,1425 Kingstown Rd,Wakefield,RI,02879
6767,Taproot Brewing Co / Newport Vineyards,909 E Main Rd,Middletown,RI,02842
6768,Tilted Barn Brewery,1 Helmsley Pl,Exeter,RI,02822
6769,Trinity Brewhouse,186 Fountain St,Providence,RI,02903
6770,Union Station Brewery,36 Exchange Ter Ste 2,Providence,RI,02903
6771,Whalers Brewing Company,PO Box 816,Wakefield,RI,02880
6772,13 Stripes Brewery,"250 Mill St, Suite PW3101",Taylors,SC,29687
6773,Aiken Brewing Co,140 Laurens St SW,Aiken,SC,29801
6774,Amor Artis Brewing,204 Main St Suite #101,Fort Mill,SC,29715
6775,Angry Fish Brewing Company,106 Fabrister Ln Ste C,Lexington,SC,29072
6776,Benford Brewing Co.,2271 Boxcar Rd,Lancaster,SC,29720
6777,Birds Fly South Ale Project,1320 Hampton Avenue Ext Bay 12,Greenville,SC,29601
6778,Blue Ridge Brewing Co,,Greenville,SC,29601
6779,Blue Ridge Brewing Co,308 Trade St,Greer,SC,29651
6780,Bomb Plant Brewing Company,,North Augusta,SC,29860
6781,Brewery 85,6 Whitlee Ct,Greenville,SC,29607
6782,"Brewery in Planning - Indian Land, SC",,Indian Land,SC,29707
6783,Carolina Bauernhaus Ales,115 Federal St,Anderson,SC,29625
6784,Charles Towne Fermentory,809 Savannah Hwy,Charleston,SC,29407
6785,Ciclops Cyderi and Brewery,197 E Saint John St,Spartanburg,SC,29306
6786,COAST Brewing Co,1250 N 2nd St,North Charleston,SC,29405
6787,Columbia Craft Brewing Company,520 Greene St,Columbia,SC,29201
6788,Commonhouse Aleworks,4831 Ohear Ave,North Charleston,SC,29405
6789,Conquest Brewing Co.,947 S Stadium Rd,Columbia,SC,29201
6790,Cooper River Brewing Company,2201-B Mechanic St,Charleston,SC,29405
6791,CottonTown Brew Lab,1223 Franklin St,Columbia,SC,29201
6792,Dockery's,186 Seven Farms Dr Ste F399,Charleston,SC,29492
6793,Dust Off Brewing Co.,130 W White St Ste A,Rock Hill,SC,29730
6794,Edmund’s Oast Brewing Co,1505 King St Extension Suite 115,Charleston,SC,29405
6795,Edmund’s Oast Restaurant,1081 Morrison Dr,Charleston,SC,29403
6796,Fam's Brewing Company,1291 Folly Rd,Charleston,SC,29412
6797,Fat Pig Brewing Co.,3690 Old Charleston Road,Johns Island,SC,29455
6798,Fatty's Beer Works,1436 Meeting Street Rd,Charleston,SC,29405
6799,Fireforge Crafted Beer,311 E Washington St,Greenville,SC,29601
6800,Freehouse Brewery,2895 Pringle St Ste B,Charleston,SC,29405
6801,Frothy Beard Brewing Co,1401 Sam Rittenberg Blvd Ste 1,Charleston,SC,29407
6802,Ghost Monkey Brewery,522 Wando Ln,Mount Pleasant,SC,29464
6803,Golden Grove Farm & Brew,115 Krim Rd,Pelzer,SC,29669
6804,Good Times Brewing,237 Maxwell Ave,Greenwood,SC,29646
6805,Gordon Biersch Brewery Restaurant - Myrtle Beach,3060 Howard Ave,Myrtle Beach,SC,29577
6806,Hazelwood Brewing Company,,Lexington,SC,29072
6807,Hilton Head Brewing Co,1 Cardinal Ct Ste 13,Hilton Head Island,SC,29926
6808,Holliday Brewing,1802 Drayton Rd Ste 125,Spartanburg,SC,29307
6809,Holy City Brewing,4155 Dorchester Rd Ste C,Charleston,SC,29405
6810,Hunter Gatherer Brewery and Alehouse,900 Main St,Columbia,SC,29201
6811,Hunter Gatherer Brewery and Alehouse,,Columbia,SC,
6812,Indigo Reef Brewing Company,,Charleston,SC,29492
6813,Iron Hill Brewery & Restaurant - Greenville,741 Haywood Rd,Greenville,SC,29607
6814,Keowee Brewing Company,,Seneca,SC,29678
6815,Krafty Draft Brew Pub,269 Charter Oak Rd,Lexington,SC,29072
6816,Legal Remedy Brewing,129 Oakland Ave,Rock Hill,SC,29730
6817,Liability Brewing Co.,109 W Stone Ave Ste D,Greenville,SC,29609
6818,Liberty Steakhouse and Brewery,1321 Celebrity Cir,Myrtle Beach,SC,29577
6819,Local Motive Brewing Company,123 N Dargan St,Florence,SC,29501
6820,Lo-Fi Brewing,2038 Meeting St Rd,North Charleston,SC,29405
6821,Lot 9 Brewing Co,,Ridgeland,SC,29936
6822,Low Tide Brewing,2863 Maybank Hwy,Johns Island,SC,29455
6823,Lulus Donuts LLC dba The Landing at The Boathouse,,Myrtle Beach,SC,29579
6824,Munkle Brewing Company,1513 Meeting Street Rd,Charleston,SC,29405
6825,New Groove Artisan Brewery,4078 Highway 9,Boiling Springs,SC,29316
6826,New South Brewing Co,1109 Campbell St,Myrtle Beach,SC,29577
6827,Oak Road Brewery,108 E 3rd North St Ste C,Summerville,SC,29483
6828,Old Mill Brewpub,711 E Main St,Lexington,SC,29072
6829,Palmetto Brewing Co,289 Huger St Bldg B,Charleston,SC,29403
6830,Pawleys Island Brewing Company,2668 Industrial Ave,North Charleston,SC,29405
6831,Plankowner Brewing Co,109 Sloane Garden Rd,Boiling Springs ,SC,29316
6832,Quest Brewing Company,55 Airview Dr,Greenville,SC,29607
6833,Quigley's Pint and Plate,257 Willbrook Blvd,Pawleys Island,SC,29585
6834,Rail Line Brewing,301 N Main St,Simpsonville,SC,29681
6835,Revelry Brewing Co.,10 Conroy St,Charleston,SC,29403
6836,River Dog Brewing Co,591 Browns Cove Rd Unit H,Ridgeland,SC,29936
6837,River Rat Brewery,1231 Shop Rd,Columbia,SC,29201
6838,RJ Rockers Brewing Co,226 W Main St Ste A,Spartanburg,SC,29306
6839,Rock Hill Brewing Company,"121 Caldwell Street, Ste 101",Rock Hill,SC,29730
6840,Rusty Bull Brewing Company,3005 W Montague Ave Ste 110,North Charleston,SC,29418
6841,Salt Marsh Brewing,203 Bluffton Rd,Bluffton,SC,29910
6842,Savage Craft Ale Works,,West Columbia,SC,29169
6843,Seminar Brewing,551 W Lucas St,Florence,SC,29501
6844,Shoeless Brewing Company,"104 Mauldin Rd., Suite A",Greenville,SC,29605
6845,Slow Play Brewing Company,274 Columbia Ave STE 101,Rock Hill,SC,29730
6846,Snafu Brewing Company,3280 Industry Dr,Charleston,SC,29418
6847,Southern Barrel Brewing Company,375 Buckwalter Place Blvd,Bluffton,SC,29910
6848,Southern Hops Brewing Co.,911 Sunset Acres Ln,Florence,SC,29501
6849,Steel Hands Brewing,2350 Foreman St,Cayce,SC,29033
6850,Swamp Cabbage Brewing Company,921 Brookwood Dr,Columbia,SC,29201
6851,Swamp Rabbit Brewery and Taproom,26 S Main St,Travelers Rest,SC,29690
6852,The Beer Den Cavern @ Lowes Food,2815 Woodruff Rd,Simpsonville,SC,29681
6853,The Eighth State Brewing Company,400 Augusta St Ste 120,Greenville,SC,29601
6854,The Hold By Revelry Brewing,36 Romney St,Charleston,SC,29403
6855,The Southern Growl,6 S Buncombe Rd,Greer,SC,29650
6856,The Velo Fellow,1 Augusta St #126,Greenville,SC,29601
6857,Think Tank Brew Lab,,Greenville,SC,29607
6858,Thomas Creek Brewery,2054 Piedmont Hwy,Greenville,SC,29605
6859,Tradesman Brewing Company,1647 KING STREET EXT,Charleston,SC,29405
6860,Twisted Cypress Brewing Company,1897 Sam Rittenberg Blvd,Charleston,SC,29407
6861,Twisted Spur Brewing,705 Gervais St Ste A,Columbia,SC,29201
6862,Two Blokes Brewing Co.,547 Long Point Rd Ste 101,Mount Pleasant,SC,29464
6863,Westbrook Brewing Co,510 Ridge Rd,Mount Pleasant,SC,29464
6864,Wide Awake Brewing Company,1907 Varner Street B500,Summerville,SC,29486
6865,Wild Ace Pizza & Pub,103 Depot St,Greer,SC,29651
6866,Yee-Haw Brewing- Greenville,307 E McBee Ave Suite C,Greenville,SC,29601
6867,A Homestead Brew,26685 486th Ave,Valley Springs,SD,57068
6868,Ben's Brewing Co,222 W 3rd St,Yankton,SD,57078
6869,Big Sioux Brewing Company,,Humboldt,SD,57035
6870,Brewery In Planning - Piedmont,,Piedmont,SD,57769
6871,"Brewery in Planning - Sioux Falls, SD",,Sioux Falls,SD,57103
6872,"Brewery in Planning - Sioux Falls, SD",,Sioux Falls,SD,57108
6873,Buffalo Ridge Brewing,102 N Main Ave,Hartford,SD,57033
6874,Crow Peak Brewing Co,125 W Highway 14,Spearfish,SD,57783
6875,Dakota Point Brewing LLC,405 Canal St Ste 1200,Rapid City,SD,57701
6876,Dakota Shivers Brewing,717 W Main St,Lead,SD,57754
6877,Dakota Territory Brewing,224 S Main St,Aberdeen,SD,57401
6878,"Dempseys Brewery, Pub",127 N Broadway,Watertown,SD,57201
6879,Eponymous Brewing Co,126 Main Ave S,Brookings,SD,57006
6880,Fernson Brewing Company,1400 E Robur Dr,Sioux Falls,SD,57104
6881,Firehouse Brewing Co,610 Main St,Rapid City,SD,57701
6882,Gandy Dancer Brew Works,420 E 8th St,Sioux Falls,SD,57103
6883,Granite City Food & Brewery (#2),2620 S Louise Ave,Sioux Falls,SD,57106
6884,Hay Camp Brewing Company,601 Kansas City St,Rapid City,SD,57701
6885,Highway 79 Brewery,27631 SD Hwy 79,Hot Springs,SD,57747
6886,Hydra Beer Company,2425 S Shirley Ave Ste 112,Sioux Falls,SD,57106
6887,Lean Horse Productions,600 Meier Ave,Spearfish,SD,57783
6888,Lost Cabin Beer Co.,1401 W Omaha Street Suite 3,Rapid City,SD,57701
6889,Miner Brewing Co,23845 Highway 385,Hill City,SD,57745
6890,Mt. Rushmore Brewing Company,140 Mt Rushmore Rd,Custer,SD,57730
6891,Obscure Brewing,,Sioux Falls,SD,57110
6892,Panacea Brewing Company / Remedy Brewing Company,401 E 8th St Ste 120,Sioux Falls,SD,57103
6893,Sawyer Brewing Company,2537 Yukon Pl,Spearfish,SD,57783
6894,Severance Brewing Company,,Sioux Falls,SD,
6895,Sick N Twisted Brewing Co,23851 Highway 385 Ste A,Hill City,SD,57745
6896,Spearfish Brewing Company,,Spearfish,SD,57783
6897,The Knuckle Brewing Company,918 2nd St,Sturgis,SD,57785
6898,Watertown Brewing Co,113 E Kemp Ave,Watertown,SD,57201
6899,Wooden Legs Brewing Co,309 5th St Ste 100,Brookings,SD,57006
6900,WoodGrain Brewing Company,101 S Phillips Ave Ste 100,Sioux Falls,SD,57104
6901,Zymurcracy Beer Company,4624 Creek Dr Ste 6,Rapid City,SD,57703
6902,Abridged Beer Company,100 Lockett Rd,Knoxville,TN,37919
6903,Albright Grove Brewing Company,,Townsend,TN,37882
6904,Alliance Brewing Company,1130 Sevier Ave,Knoxville,TN,37920
6905,Asgard Brewing Company,104 E 5th St,Columbia,TN,38401
6906,Bad Idea Brewing,,Columbia,TN,38401
6907,Balter Beerworks,100 S Broadway St,Knoxville,TN,37902
6908,Beale St Brewing Co,,Memphis,TN,38104
6909,Bearded Iris Brewing,101 Van Buren St,Nashville,TN,37208
6910,Big Frog Brewing Company,2122 Dayton Blvd,Red Bank,TN,37415
6911,Big River Grille & Brewing Works - Chattanooga,222 Broad St,Chattanooga,TN,37402
6912,Blackberry Farm Brewery,910 E Harper Ave,Maryville,TN,37804
6913,Blackhorse Pub and Brewery,132 Franklin St,Clarksville,TN,37040
6914,Blackhorse Pub and Brewery -  Knoxville,441 N Hall Rd,Alcoa,TN,37701
6915,Blackstone Brewing Co,2312 Clifton Ave,Nashville,TN,37209
6916,Blues City Brewing Co,5151 E Raines Rd,Memphis,TN,38118
6917,Boscos Squared,2120 Madison Ave,Memphis,TN,38104
6918,Brewery in Planning - Knoxville,,Knoxville,TN,37934
6919,Brewery in Planning - Mt Juliet,,Mount Juliet,TN,37122
6920,"Brewery In Planning- Nashville, TN",,Nashville,TN,37210
6921,BriarScratch Brewing,Highway 25,Cottontown,TN,37048
6922,Buck Bald Brewing Corporation,160 Ocoee St #121,Copperhill,TN,37317
6923,Calfkiller Brewing Co,1839 Blue Springs Rd,Sparta,TN,38583
6924,Chattanooga Brewing Co,1804 Chestnut St,Chattanooga,TN,37408
6925,Clinch River Brewing,2045 Norris Freeway,Norris,TN,37828
6926,Common John Brewing Co,,Manchester,TN,37355
6927,Cool Springs Brewery,600A Frazier Dr Ste 135,Franklin,TN,37067
6928,Copperhill Brewery,105 ocoee st,Copperhill,TN,37317
6929,Corsair Artisan LLC,1200 Clinton St Ste 110,Nashville,TN,37203
6930,Crafty Bastard Brewery,6 Emory Pl,Knoxville,TN,37917
6931,Crosstown Brewing Company,1264 Concourse Ave,Memphis,TN,38104
6932,Czann's Brewing,505 Lea Ave,Nashville,TN,37203
6933,Delta Sunshine Brewing Company,,Memphis,TN,38120
6934,Depot Street Brewing Co,904 Depot St,Jonesborough,TN,37659
6935,Downtown Grill & Brewery / Woodruff Brewing,424 S Gay St,Knoxville,TN,37902
6936,East Nashville Beer Works,320 E Trinity Ln,Nashville,TN,37207
6937,Elderbrew,24 6th St,Bristol,TN,37620
6938,Elkmont Exchange Brewery and Eating House,745 N Broadway St,Knoxville,TN,37917
6939,Fanatic Brewing Company,2735 N Central St,Knoxville,TN,37917
6940,Fat Bottom Brewing,800 44th Ave N,Nashville,TN,37209
6941,Five Wits Brewing Co.,,Chattanooga,TN,37405
6942,Furnace Brewing,,Dickson,TN,37055
6943,Ghost River Brewing,827 S Main St,Memphis,TN,38106
6944,Gladiator Brewing Co.,1050 International Blvd Ste B,Clarksville,TN,37040
6945,Granite City Food & Brewery,1864 W McEwen Dr,Franklin,TN,37067
6946,Grind City Brewing Company,,Memphis,TN,38107
6947,Half Batch Brewing,393 E Main St Suite 6A,Hendersonville,TN,37075
6948,Happy Trails Brewing Company,120 Paula Ln,Sparta,TN,38583
6949,Harding House Brewing Company,904 51st Ave N,Nashville,TN,37209
6950,Heaven & Ale Brewing Co,300 Cherokee Blvd Ste 101,Chattanooga,TN,37405
6951,Hexagon Brewing Co,1002 Dutch Valley Dr Ste 101,Knoxville,TN,37918
6952,High Cotton Brewing,598 Monroe Ave,Memphis,TN,38103
6953,Hix Farm Brewery,54 S Cedar Ave,Cookeville,TN,38501
6954,Holston River Brewing Company,2623 Volunteer Pkwy,Bristol,TN,37620
6955,Honky Tonk Brewing Co,240 Cumberland Bnd,Nashville,TN,37228
6956,Hook Point Brewing Co.,,Collierville,TN,38017
6957,Hutton & Smith Brewing Company,431 E Martin Luther King Blvd # 120,Chattanooga,TN,37403
6958,"Jackalope Brewing Company, LLC",701 8th Ave South,Nashville,TN,37203
6959,Jig Head Brewing Company,310 Newman Dr,Cookeville,TN,38501
6960,Johnson City Brewing Co,410 E State of Franklin Rd,Johnson City,TN,37601
6961,JRH Brewing,458 W Walnut St,Johnson City,TN,37604
6962,Jubilee Craft Beer Co,3430 Hampton Ave,Nashville,TN,37215
6963,Kings Bluff Brewery,128 University Ave,Clarksville,TN,37040
6964,Last Days of Autumn Brewing,808 E Magnolia Ave,Knoxville,TN,37917
6965,Lilly Pad Hopyard Brewery,920 Ridge Rd,Lancing,TN,37770
6966,Little Harpeth Brewing Co,30 Oldham St,Nashville,TN,37213
6967,Living Waters Brewing Company,,Nashville,TN,37216
6968,Mad Knight Brewing Company,4015 Tennessee Ave,Chattanooga,TN,37409
6969,Mantra Artisan Ales,216 Noah Dr Ste 140,Franklin,TN,37064
6970,Mayday Brewery,521 Old Salem Rd Ste C,Murfreesboro,TN,37129
6971,Meddlesome Brewing Company,7750 Trinity Rd Ste 114,Cordova,TN,38018
6972,Memphis Filling Station,,Memphis,TN,38112
6973,Memphis Made Brewing Company,768 S Cooper St,Memphis,TN,38104
6974,Mill Creek Brewing Co.,2008B Johnson Industrial Blvd,Nolensville,TN,37135
6975,Moccasin Bend Brewing Co,3210 Broad St # B,Chattanooga,TN,37408
6976,Monkey Town Brewing Company,287 1st Ave,Dayton,TN,37321
6977,New Heights Brewing Co,928 5th Ave S,Nashville,TN,37203
6978,Next Level Brewing Company,,Knoxville,TN,37917
6979,Oddstory Brewing Co,336 E Mlk,Chattanooga,TN,37403
6980,"Old Hickory Brewing Company, LLC",,Hendersonville,TN,37075
6981,Ole Shed Brewing Company,516 E Carroll St,Tullahoma,TN,37388
6982,Panther Creek Brews,,Christiana,TN,37037
6983,Perrylodgic Brewing Company,3465 US-79 N,Paris,TN,38242
6984,Pretentious Beer Co,131 S Central St,Knoxville,TN,37902
6985,Printshop Beer Co,1532 Island Home Ave,Knoxville,TN,37920
6986,Red Silo Brewing Co,118 W 1st St,Cookeville,TN,38501
6987,Rock Bottom Brewery - Nashville,111 Broadway,Nashville,TN,37201
6988,Rock'n Dough Pizza and Brewery,16 Jackson Walk Plaza,Jackson,TN,38301
6989,Rock'n Dough Pizza and Brewery,7850 Poplar Ave Ste 6,Germantown,TN,38138
6990,Schulz Brau Brewing Company,126 Bernard Ave,Knoxville,TN,37917
6991,Sleepy Owl Brewery,151 E Main St Ste 200,Kingsport,TN,37660
6992,Smith & Lentz Brewing,903 Main St,Nashville,TN,37206
6993,Smoky Mountain Brewery (#1),6515 Kingston Pike,Knoxville,TN,37919
6994,Smoky Mountain Brewery (#2) - Gatlinburg,1004 Parkway Ste 501,Gatlinburg,TN,37738
6995,Smoky Mountain Brewery (#3) - Pigeon Forge,2530 Parkway Ste 15,Pigeon Forge,TN,37863
6996,Smoky Mountain Brewery (#4) - Turkey Creek,11308 Parkside Dr,Knoxville,TN,37934
6997,Southern Grist Brewing Company,1201 Porter Rd,Nashville,TN,37206
6998,Strawberry Alley Ale Works,103 Strawberry Aly,Clarksville,TN,37040
6999,Tailgate Brewery,7300 Charlotte Pike,Nashville,TN,37209
7000,TailGate Brewery Music Row,1538 Demonbreun St,Nashville,TN,37203
7001,Tennessee Brew Works,809 Ewing Ave,Nashville,TN,37203
7002,Tennessee Valley Brewing Company,2088 Lowes Dr Ste H,Clarksville,TN,37040
7003,"Terminal Brewhouse, The",1464 Market St,Chattanooga,TN,37402
7004,The Black Abbey Brewing Company,2952 Sidco Dr Ste 211,Nashville,TN,37204
7005,The Naked River Brewing Company,1791 Reggie White Blvd,Chattanooga,TN,37408
7006,The Star Spangled Brewing Co.,1030 Progress Dr Ste E,Clarksville,TN,37040
7007,Turtle Anarchy Brewing Co,5901 California Ave Ste 105,Nashville,TN,37209
7008,VonSeitz TheoreticAles,175 Hurricane Ridge Rd,Smithville,TN,37166
7009,WanderLinger Brewing Co,1208 King Street,Chattanooga,TN,37403
